Driver,Team,Compound,TyreLife,Position,LapTimeSeconds,Year,Round
ALB,Williams,MEDIUM,5.0,7.0,139.137,2024,1
ALB,Williams,MEDIUM,6.0,7.0,132.043,2024,1
ALB,Williams,MEDIUM,7.0,7.0,131.839,2024,1
ALB,Williams,MEDIUM,8.0,7.0,127.143,2024,1
ALB,Williams,MEDIUM,9.0,7.0,87.127,2024,1
ALB,Williams,MEDIUM,10.0,7.0,84.597,2024,1
ALB,Williams,MEDIUM,11.0,9.0,105.335,2024,1
ALB,Williams,INTERMEDIATE,1.0,9.0,96.573,2024,1
ALB,Williams,INTERMEDIATE,2.0,7.0,92.795,2024,1
ALB,Williams,INTERMEDIATE,3.0,4.0,125.49,2024,1
ALB,Williams,INTERMEDIATE,4.0,4.0,119.008,2024,1
ALB,Williams,INTERMEDIATE,5.0,4.0,144.662,2024,1
ALB,Williams,INTERMEDIATE,6.0,4.0,141.482,2024,1
ALB,Williams,INTERMEDIATE,7.0,4.0,133.177,2024,1
ALB,Williams,INTERMEDIATE,8.0,4.0,94.996,2024,1
ALB,Williams,INTERMEDIATE,9.0,4.0,91.917,2024,1
ALB,Williams,INTERMEDIATE,10.0,4.0,90.587,2024,1
ALB,Williams,INTERMEDIATE,11.0,4.0,90.301,2024,1
ALB,Williams,INTERMEDIATE,12.0,5.0,90.298,2024,1
ALB,Williams,INTERMEDIATE,13.0,5.0,89.944,2024,1
HUL,Kick Sauber,INTERMEDIATE,1.0,15.0,141.221,2024,1
HUL,Kick Sauber,INTERMEDIATE,5.0,12.0,139.058,2024,1
HUL,Kick Sauber,INTERMEDIATE,6.0,12.0,141.111,2024,1
HUL,Kick Sauber,INTERMEDIATE,7.0,12.0,124.116,2024,1
HUL,Kick Sauber,INTERMEDIATE,8.0,12.0,98.959,2024,1
HUL,Kick Sauber,INTERMEDIATE,9.0,12.0,96.51,2024,1
HUL,Kick Sauber,INTERMEDIATE,10.0,12.0,95.044,2024,1
HUL,Kick Sauber,INTERMEDIATE,11.0,12.0,94.99,2024,1
HUL,Kick Sauber,INTERMEDIATE,12.0,12.0,94.989,2024,1
HUL,Kick Sauber,INTERMEDIATE,13.0,12.0,94.064,2024,1
HUL,Kick Sauber,INTERMEDIATE,14.0,13.0,95.018,2024,1
HUL,Kick Sauber,INTERMEDIATE,15.0,13.0,93.611,2024,1
HUL,Kick Sauber,INTERMEDIATE,16.0,12.0,93.856,2024,1
HUL,Kick Sauber,INTERMEDIATE,17.0,13.0,94.817,2024,1
HUL,Kick Sauber,INTERMEDIATE,18.0,13.0,93.796,2024,1
HUL,Kick Sauber,INTERMEDIATE,19.0,13.0,93.52,2024,1
HUL,Kick Sauber,INTERMEDIATE,20.0,13.0,93.867,2024,1
HUL,Kick Sauber,INTERMEDIATE,21.0,13.0,93.22,2024,1
HUL,Kick Sauber,INTERMEDIATE,22.0,13.0,93.185,2024,1
HUL,Kick Sauber,INTERMEDIATE,23.0,13.0,92.765,2024,1
HUL,Kick Sauber,INTERMEDIATE,24.0,13.0,92.469,2024,1
HUL,Kick Sauber,INTERMEDIATE,25.0,13.0,91.975,2024,1
HUL,Kick Sauber,INTERMEDIATE,26.0,13.0,91.81,2024,1
HUL,Kick Sauber,INTERMEDIATE,27.0,13.0,91.118,2024,1
HUL,Kick Sauber,INTERMEDIATE,28.0,13.0,90.801,2024,1
HUL,Kick Sauber,INTERMEDIATE,29.0,13.0,90.378,2024,1
HUL,Kick Sauber,INTERMEDIATE,30.0,13.0,90.691,2024,1
HUL,Kick Sauber,INTERMEDIATE,31.0,13.0,90.071,2024,1
HUL,Kick Sauber,INTERMEDIATE,32.0,13.0,90.109,2024,1
HUL,Kick Sauber,INTERMEDIATE,33.0,12.0,125.643,2024,1
HUL,Kick Sauber,MEDIUM,1.0,12.0,124.547,2024,1
HUL,Kick Sauber,MEDIUM,2.0,12.0,103.738,2024,1
HUL,Kick Sauber,MEDIUM,3.0,12.0,99.268,2024,1
HUL,Kick Sauber,MEDIUM,4.0,12.0,120.019,2024,1
HUL,Kick Sauber,MEDIUM,5.0,12.0,139.971,2024,1
HUL,Kick Sauber,MEDIUM,6.0,12.0,131.714,2024,1
HUL,Kick Sauber,MEDIUM,7.0,12.0,130.024,2024,1
HUL,Kick Sauber,MEDIUM,8.0,12.0,123.528,2024,1
HUL,Kick Sauber,MEDIUM,9.0,12.0,87.472,2024,1
HUL,Kick Sauber,MEDIUM,10.0,12.0,85.243,2024,1
HUL,Kick Sauber,MEDIUM,11.0,12.0,106.696,2024,1
HUL,Kick Sauber,INTERMEDIATE,1.0,12.0,97.137,2024,1
HUL,Kick Sauber,INTERMEDIATE,2.0,12.0,91.21,2024,1
HUL,Kick Sauber,INTERMEDIATE,3.0,7.0,125.179,2024,1
HUL,Kick Sauber,INTERMEDIATE,4.0,7.0,120.075,2024,1
HUL,Kick Sauber,INTERMEDIATE,5.0,7.0,144.804,2024,1
HUL,Kick Sauber,INTERMEDIATE,6.0,7.0,139.444,2024,1
HUL,Kick Sauber,INTERMEDIATE,7.0,7.0,132.717,2024,1
HUL,Kick Sauber,INTERMEDIATE,8.0,7.0,95.935,2024,1
HUL,Kick Sauber,INTERMEDIATE,9.0,7.0,91.815,2024,1
HUL,Kick Sauber,INTERMEDIATE,10.0,7.0,90.994,2024,1
HUL,Kick Sauber,INTERMEDIATE,11.0,7.0,90.437,2024,1
HUL,Kick Sauber,INTERMEDIATE,12.0,7.0,90.36,2024,1
HUL,Kick Sauber,INTERMEDIATE,13.0,7.0,90.86,2024,1
LAW,Red Bull Racing,INTERMEDIATE,1.0,19.0,148.795,2024,1
LAW,Red Bull Racing,INTERMEDIATE,1.0,16.0,131.293,2024,1
LAW,Red Bull Racing,INTERMEDIATE,2.0,16.0,141.609,2024,1
LAW,Red Bull Racing,INTERMEDIATE,3.0,16.0,122.216,2024,1
LAW,Red Bull Racing,INTERMEDIATE,4.0,16.0,100.582,2024,1
LAW,Red Bull Racing,INTERMEDIATE,5.0,16.0,98.439,2024,1
LAW,Red Bull Racing,INTERMEDIATE,6.0,16.0,96.614,2024,1
LAW,Red Bull Racing,INTERMEDIATE,7.0,16.0,95.174,2024,1
LAW,Red Bull Racing,INTERMEDIATE,8.0,16.0,94.064,2024,1
LAW,Red Bull Racing,INTERMEDIATE,9.0,16.0,94.316,2024,1
LAW,Red Bull Racing,INTERMEDIATE,10.0,16.0,93.617,2024,1
LAW,Red Bull Racing,INTERMEDIATE,11.0,16.0,93.502,2024,1
LAW,Red Bull Racing,INTERMEDIATE,12.0,16.0,93.915,2024,1
LAW,Red Bull Racing,INTERMEDIATE,13.0,16.0,94.575,2024,1
LAW,Red Bull Racing,INTERMEDIATE,14.0,16.0,95.002,2024,1
LAW,Red Bull Racing,INTERMEDIATE,15.0,15.0,94.695,2024,1
LAW,Red Bull Racing,INTERMEDIATE,16.0,15.0,93.497,2024,1
LAW,Red Bull Racing,INTERMEDIATE,17.0,15.0,92.883,2024,1
LAW,Red Bull Racing,INTERMEDIATE,18.0,15.0,92.08,2024,1
LAW,Red Bull Racing,INTERMEDIATE,19.0,15.0,92.622,2024,1
LAW,Red Bull Racing,INTERMEDIATE,20.0,15.0,92.155,2024,1
LAW,Red Bull Racing,INTERMEDIATE,21.0,15.0,91.959,2024,1
LAW,Red Bull Racing,INTERMEDIATE,22.0,15.0,91.129,2024,1
LAW,Red Bull Racing,INTERMEDIATE,23.0,15.0,91.094,2024,1
LAW,Red Bull Racing,INTERMEDIATE,24.0,15.0,91.084,2024,1
LAW,Red Bull Racing,INTERMEDIATE,25.0,15.0,90.803,2024,1
LAW,Red Bull Racing,INTERMEDIATE,26.0,15.0,91.312,2024,1
LAW,Red Bull Racing,INTERMEDIATE,27.0,15.0,91.649,2024,1
LAW,Red Bull Racing,INTERMEDIATE,28.0,15.0,93.76,2024,1
LAW,Red Bull Racing,INTERMEDIATE,29.0,15.0,128.342,2024,1
LAW,Red Bull Racing,MEDIUM,1.0,16.0,124.275,2024,1
LAW,Red Bull Racing,MEDIUM,2.0,16.0,128.71,2024,1
LAW,Red Bull Racing,MEDIUM,4.0,16.0,137.76,2024,1
LAW,Red Bull Racing,MEDIUM,5.0,16.0,133.353,2024,1
LAW,Red Bull Racing,MEDIUM,6.0,14.0,108.534,2024,1
LAW,Red Bull Racing,MEDIUM,7.0,14.0,91.05,2024,1
LAW,Red Bull Racing,MEDIUM,8.0,14.0,86.446,2024,1
LAW,Red Bull Racing,MEDIUM,9.0,14.0,84.098,2024,1
LAW,Red Bull Racing,MEDIUM,10.0,14.0,82.97,2024,1
LAW,Red Bull Racing,MEDIUM,11.0,7.0,86.332,2024,1
LAW,Red Bull Racing,MEDIUM,12.0,7.0,97.844,2024,1
LAW,Red Bull Racing,MEDIUM,13.0,9.0,99.457,2024,1
OCO,Haas F1 Team,INTERMEDIATE,1.0,18.0,145.769,2024,1
OCO,Haas F1 Team,INTERMEDIATE,1.0,15.0,130.528,2024,1
OCO,Haas F1 Team,INTERMEDIATE,2.0,15.0,140.986,2024,1
OCO,Haas F1 Team,INTERMEDIATE,3.0,15.0,123.018,2024,1
OCO,Haas F1 Team,INTERMEDIATE,4.0,15.0,100.522,2024,1
OCO,Haas F1 Team,INTERMEDIATE,5.0,15.0,98.049,2024,1
OCO,Haas F1 Team,INTERMEDIATE,6.0,15.0,96.474,2024,1
OCO,Haas F1 Team,INTERMEDIATE,7.0,15.0,95.696,2024,1
OCO,Haas F1 Team,INTERMEDIATE,8.0,15.0,94.577,2024,1
OCO,Haas F1 Team,INTERMEDIATE,9.0,15.0,93.936,2024,1
OCO,Haas F1 Team,INTERMEDIATE,10.0,15.0,93.526,2024,1
OCO,Haas F1 Team,INTERMEDIATE,11.0,15.0,93.703,2024,1
OCO,Haas F1 Team,INTERMEDIATE,12.0,15.0,93.951,2024,1
OCO,Haas F1 Team,INTERMEDIATE,13.0,15.0,94.737,2024,1
OCO,Haas F1 Team,INTERMEDIATE,14.0,15.0,95.309,2024,1
OCO,Haas F1 Team,INTERMEDIATE,15.0,16.0,96.266,2024,1
OCO,Haas F1 Team,INTERMEDIATE,16.0,16.0,94.392,2024,1
OCO,Haas F1 Team,INTERMEDIATE,17.0,16.0,93.391,2024,1
OCO,Haas F1 Team,INTERMEDIATE,18.0,16.0,93.533,2024,1
OCO,Haas F1 Team,INTERMEDIATE,19.0,16.0,93.338,2024,1
OCO,Haas F1 Team,INTERMEDIATE,20.0,16.0,93.048,2024,1
OCO,Haas F1 Team,INTERMEDIATE,21.0,16.0,92.538,2024,1
OCO,Haas F1 Team,INTERMEDIATE,22.0,16.0,92.54,2024,1
OCO,Haas F1 Team,INTERMEDIATE,23.0,16.0,92.302,2024,1
OCO,Haas F1 Team,INTERMEDIATE,24.0,16.0,92.21,2024,1
OCO,Haas F1 Team,INTERMEDIATE,25.0,16.0,93.743,2024,1
OCO,Haas F1 Team,INTERMEDIATE,26.0,16.0,91.501,2024,1
OCO,Haas F1 Team,INTERMEDIATE,27.0,16.0,91.624,2024,1
OCO,Haas F1 Team,INTERMEDIATE,28.0,16.0,91.155,2024,1
OCO,Haas F1 Team,INTERMEDIATE,29.0,14.0,115.932,2024,1
OCO,Haas F1 Team,INTERMEDIATE,30.0,14.0,120.551,2024,1
OCO,Haas F1 Team,INTERMEDIATE,31.0,14.0,132.165,2024,1
OCO,Haas F1 Team,INTERMEDIATE,33.0,14.0,140.137,2024,1
OCO,Haas F1 Team,INTERMEDIATE,34.0,14.0,132.933,2024,1
OCO,Haas F1 Team,INTERMEDIATE,35.0,15.0,124.201,2024,1
OCO,Haas F1 Team,MEDIUM,1.0,15.0,102.035,2024,1
OCO,Haas F1 Team,MEDIUM,2.0,15.0,89.339,2024,1
OCO,Haas F1 Team,MEDIUM,3.0,15.0,86.764,2024,1
OCO,Haas F1 Team,MEDIUM,4.0,15.0,88.505,2024,1
OCO,Haas F1 Team,MEDIUM,5.0,14.0,93.574,2024,1
OCO,Haas F1 Team,MEDIUM,6.0,14.0,96.259,2024,1
OCO,Haas F1 Team,MEDIUM,7.0,13.0,141.745,2024,1
OCO,Haas F1 Team,INTERMEDIATE,1.0,12.0,127.226,2024,1
OCO,Haas F1 Team,INTERMEDIATE,2.0,12.0,106.416,2024,1
OCO,Haas F1 Team,INTERMEDIATE,3.0,12.0,101.743,2024,1
OCO,Haas F1 Team,INTERMEDIATE,4.0,12.0,122.853,2024,1
OCO,Haas F1 Team,INTERMEDIATE,5.0,13.0,127.663,2024,1
OCO,Haas F1 Team,INTERMEDIATE,6.0,13.0,98.747,2024,1
OCO,Haas F1 Team,INTERMEDIATE,7.0,13.0,94.582,2024,1
OCO,Haas F1 Team,INTERMEDIATE,8.0,13.0,93.152,2024,1
OCO,Haas F1 Team,INTERMEDIATE,9.0,13.0,92.26,2024,1
OCO,Haas F1 Team,INTERMEDIATE,10.0,13.0,91.913,2024,1
OCO,Haas F1 Team,INTERMEDIATE,11.0,13.0,90.924,2024,1
NOR,McLaren,INTERMEDIATE,1.0,1.0,117.099,2024,1
NOR,McLaren,INTERMEDIATE,5.0,1.0,143.648,2024,1
NOR,McLaren,INTERMEDIATE,6.0,1.0,140.423,2024,1
NOR,McLaren,INTERMEDIATE,7.0,1.0,137.108,2024,1
NOR,McLaren,INTERMEDIATE,8.0,1.0,96.278,2024,1
NOR,McLaren,INTERMEDIATE,9.0,1.0,94.638,2024,1
NOR,McLaren,INTERMEDIATE,10.0,1.0,92.13,2024,1
NOR,McLaren,INTERMEDIATE,11.0,1.0,92.189,2024,1
NOR,McLaren,INTERMEDIATE,12.0,1.0,91.778,2024,1
NOR,McLaren,INTERMEDIATE,13.0,1.0,91.318,2024,1
NOR,McLaren,INTERMEDIATE,14.0,1.0,90.795,2024,1
NOR,McLaren,INTERMEDIATE,15.0,1.0,90.226,2024,1
NOR,McLaren,INTERMEDIATE,16.0,1.0,89.952,2024,1
NOR,McLaren,INTERMEDIATE,17.0,1.0,90.264,2024,1
NOR,McLaren,INTERMEDIATE,18.0,1.0,90.146,2024,1
NOR,McLaren,INTERMEDIATE,19.0,1.0,90.551,2024,1
NOR,McLaren,INTERMEDIATE,20.0,1.0,90.71,2024,1
NOR,McLaren,INTERMEDIATE,21.0,1.0,90.234,2024,1
NOR,McLaren,INTERMEDIATE,22.0,1.0,90.3,2024,1
NOR,McLaren,INTERMEDIATE,23.0,1.0,89.922,2024,1
NOR,McLaren,INTERMEDIATE,24.0,1.0,89.687,2024,1
NOR,McLaren,INTERMEDIATE,25.0,1.0,89.601,2024,1
NOR,McLaren,INTERMEDIATE,26.0,1.0,89.16,2024,1
NOR,McLaren,INTERMEDIATE,27.0,1.0,89.25,2024,1
NOR,McLaren,INTERMEDIATE,28.0,1.0,89.097,2024,1
NOR,McLaren,INTERMEDIATE,29.0,1.0,88.357,2024,1
NOR,McLaren,INTERMEDIATE,30.0,1.0,88.032,2024,1
NOR,McLaren,INTERMEDIATE,31.0,1.0,87.695,2024,1
NOR,McLaren,INTERMEDIATE,32.0,1.0,87.8,2024,1
NOR,McLaren,INTERMEDIATE,33.0,1.0,87.495,2024,1
NOR,McLaren,INTERMEDIATE,34.0,1.0,122.273,2024,1
NOR,McLaren,HARD,2.0,1.0,123.448,2024,1
NOR,McLaren,HARD,3.0,1.0,136.883,2024,1
NOR,McLaren,HARD,5.0,1.0,141.02,2024,1
NOR,McLaren,HARD,6.0,1.0,133.694,2024,1
NOR,McLaren,HARD,7.0,1.0,135.337,2024,1
NOR,McLaren,HARD,8.0,1.0,133.937,2024,1
NOR,McLaren,HARD,9.0,1.0,83.797,2024,1
NOR,McLaren,HARD,10.0,1.0,82.167,2024,1
NOR,McLaren,HARD,11.0,6.0,105.587,2024,1
NOR,McLaren,INTERMEDIATE,1.0,6.0,96.407,2024,1
NOR,McLaren,INTERMEDIATE,2.0,3.0,91.567,2024,1
NOR,McLaren,INTERMEDIATE,3.0,1.0,113.728,2024,1
NOR,McLaren,INTERMEDIATE,4.0,1.0,136.995,2024,1
NOR,McLaren,INTERMEDIATE,5.0,1.0,144.979,2024,1
NOR,McLaren,INTERMEDIATE,6.0,1.0,142.395,2024,1
NOR,McLaren,INTERMEDIATE,7.0,1.0,134.178,2024,1
NOR,McLaren,INTERMEDIATE,8.0,1.0,93.198,2024,1
NOR,McLaren,INTERMEDIATE,9.0,1.0,90.482,2024,1
NOR,McLaren,INTERMEDIATE,10.0,1.0,89.428,2024,1
NOR,McLaren,INTERMEDIATE,11.0,1.0,89.195,2024,1
NOR,McLaren,INTERMEDIATE,12.0,1.0,87.996,2024,1
NOR,McLaren,INTERMEDIATE,13.0,1.0,87.126,2024,1
HAM,Ferrari,INTERMEDIATE,1.0,11.0,132.883,2024,1
HAM,Ferrari,INTERMEDIATE,5.0,8.0,141.772,2024,1
HAM,Ferrari,INTERMEDIATE,6.0,8.0,140.418,2024,1
HAM,Ferrari,INTERMEDIATE,7.0,8.0,127.498,2024,1
HAM,Ferrari,INTERMEDIATE,8.0,8.0,98.311,2024,1
HAM,Ferrari,INTERMEDIATE,9.0,8.0,96.242,2024,1
HAM,Ferrari,INTERMEDIATE,10.0,8.0,95.107,2024,1
HAM,Ferrari,INTERMEDIATE,11.0,8.0,94.299,2024,1
HAM,Ferrari,INTERMEDIATE,12.0,8.0,93.255,2024,1
HAM,Ferrari,INTERMEDIATE,13.0,8.0,93.017,2024,1
HAM,Ferrari,INTERMEDIATE,14.0,8.0,92.992,2024,1
HAM,Ferrari,INTERMEDIATE,15.0,8.0,92.763,2024,1
HAM,Ferrari,INTERMEDIATE,16.0,8.0,92.749,2024,1
HAM,Ferrari,INTERMEDIATE,17.0,8.0,92.83,2024,1
HAM,Ferrari,INTERMEDIATE,18.0,8.0,92.877,2024,1
HAM,Ferrari,INTERMEDIATE,19.0,8.0,92.914,2024,1
HAM,Ferrari,INTERMEDIATE,20.0,8.0,92.341,2024,1
HAM,Ferrari,INTERMEDIATE,21.0,8.0,92.079,2024,1
HAM,Ferrari,INTERMEDIATE,22.0,8.0,92.041,2024,1
HAM,Ferrari,INTERMEDIATE,23.0,8.0,91.771,2024,1
HAM,Ferrari,INTERMEDIATE,24.0,8.0,91.852,2024,1
HAM,Ferrari,INTERMEDIATE,25.0,8.0,90.86,2024,1
HAM,Ferrari,INTERMEDIATE,26.0,8.0,91.302,2024,1
HAM,Ferrari,INTERMEDIATE,27.0,8.0,90.755,2024,1
HAM,Ferrari,INTERMEDIATE,28.0,8.0,90.143,2024,1
HAM,Ferrari,INTERMEDIATE,29.0,8.0,90.127,2024,1
HAM,Ferrari,INTERMEDIATE,30.0,8.0,89.737,2024,1
HAM,Ferrari,INTERMEDIATE,31.0,8.0,90.422,2024,1
HAM,Ferrari,INTERMEDIATE,32.0,8.0,90.234,2024,1
HAM,Ferrari,INTERMEDIATE,33.0,8.0,110.479,2024,1
HAM,Ferrari,HARD,2.0,8.0,146.885,2024,1
HAM,Ferrari,HARD,3.0,8.0,103.401,2024,1
HAM,Ferrari,HARD,4.0,8.0,102.431,2024,1
HAM,Ferrari,HARD,5.0,8.0,128.079,2024,1
HAM,Ferrari,HARD,6.0,8.0,138.415,2024,1
HAM,Ferrari,HARD,7.0,8.0,132.085,2024,1
HAM,Ferrari,HARD,8.0,8.0,131.407,2024,1
HAM,Ferrari,HARD,9.0,8.0,126.607,2024,1
HAM,Ferrari,HARD,10.0,8.0,87.508,2024,1
HAM,Ferrari,HARD,11.0,8.0,84.218,2024,1
HAM,Ferrari,HARD,12.0,3.0,89.454,2024,1
HAM,Ferrari,HARD,13.0,2.0,93.045,2024,1
HAM,Ferrari,HARD,14.0,1.0,96.714,2024,1
HAM,Ferrari,INTERMEDIATE,1.0,9.0,119.219,2024,1
HAM,Ferrari,INTERMEDIATE,2.0,9.0,144.575,2024,1
HAM,Ferrari,INTERMEDIATE,3.0,9.0,137.095,2024,1
HAM,Ferrari,INTERMEDIATE,4.0,9.0,131.311,2024,1
HAM,Ferrari,INTERMEDIATE,5.0,10.0,97.051,2024,1
HAM,Ferrari,INTERMEDIATE,6.0,10.0,93.039,2024,1
HAM,Ferrari,INTERMEDIATE,7.0,9.0,91.265,2024,1
HAM,Ferrari,INTERMEDIATE,8.0,9.0,89.874,2024,1
HAM,Ferrari,INTERMEDIATE,9.0,9.0,90.095,2024,1
HAM,Ferrari,INTERMEDIATE,10.0,10.0,92.418,2024,1
BOR,Kick Sauber,INTERMEDIATE,1.0,17.0,144.063,2024,1
BOR,Kick Sauber,MEDIUM,1.0,14.0,138.316,2024,1
BOR,Kick Sauber,MEDIUM,2.0,14.0,140.976,2024,1
BOR,Kick Sauber,MEDIUM,3.0,14.0,123.467,2024,1
BOR,Kick Sauber,MEDIUM,4.0,14.0,100.265,2024,1
BOR,Kick Sauber,MEDIUM,5.0,14.0,96.663,2024,1
BOR,Kick Sauber,MEDIUM,6.0,14.0,95.625,2024,1
BOR,Kick Sauber,MEDIUM,7.0,14.0,94.655,2024,1
BOR,Kick Sauber,MEDIUM,8.0,14.0,94.382,2024,1
BOR,Kick Sauber,MEDIUM,9.0,14.0,94.383,2024,1
BOR,Kick Sauber,MEDIUM,10.0,14.0,94.102,2024,1
BOR,Kick Sauber,MEDIUM,11.0,14.0,93.692,2024,1
BOR,Kick Sauber,MEDIUM,12.0,14.0,94.111,2024,1
BOR,Kick Sauber,MEDIUM,13.0,14.0,94.756,2024,1
BOR,Kick Sauber,MEDIUM,14.0,14.0,93.892,2024,1
BOR,Kick Sauber,MEDIUM,15.0,14.0,93.906,2024,1
BOR,Kick Sauber,MEDIUM,16.0,14.0,93.328,2024,1
BOR,Kick Sauber,MEDIUM,17.0,14.0,93.35,2024,1
BOR,Kick Sauber,MEDIUM,18.0,14.0,92.734,2024,1
BOR,Kick Sauber,MEDIUM,19.0,14.0,92.966,2024,1
BOR,Kick Sauber,MEDIUM,20.0,14.0,92.369,2024,1
BOR,Kick Sauber,MEDIUM,21.0,14.0,92.235,2024,1
BOR,Kick Sauber,MEDIUM,22.0,14.0,91.425,2024,1
BOR,Kick Sauber,MEDIUM,23.0,14.0,91.406,2024,1
BOR,Kick Sauber,MEDIUM,24.0,14.0,90.755,2024,1
BOR,Kick Sauber,MEDIUM,25.0,14.0,91.329,2024,1
BOR,Kick Sauber,MEDIUM,26.0,14.0,91.146,2024,1
BOR,Kick Sauber,MEDIUM,27.0,14.0,90.446,2024,1
BOR,Kick Sauber,MEDIUM,28.0,14.0,89.83,2024,1
BOR,Kick Sauber,MEDIUM,29.0,13.0,130.326,2024,1
BOR,Kick Sauber,MEDIUM,30.0,13.0,124.556,2024,1
BOR,Kick Sauber,MEDIUM,31.0,13.0,132.146,2024,1
BOR,Kick Sauber,MEDIUM,33.0,13.0,140.921,2024,1
BOR,Kick Sauber,MEDIUM,34.0,13.0,133.374,2024,1
BOR,Kick Sauber,MEDIUM,35.0,13.0,108.623,2024,1
BOR,Kick Sauber,MEDIUM,36.0,13.0,92.438,2024,1
BOR,Kick Sauber,MEDIUM,37.0,13.0,88.125,2024,1
BOR,Kick Sauber,MEDIUM,38.0,13.0,84.77,2024,1
BOR,Kick Sauber,MEDIUM,39.0,13.0,84.192,2024,1
BOR,Kick Sauber,MEDIUM,40.0,13.0,112.582,2024,1
BOR,Kick Sauber,INTERMEDIATE,1.0,13.0,96.255,2024,1
RUS,Mercedes,INTERMEDIATE,1.0,7.0,124.644,2024,1
RUS,Mercedes,INTERMEDIATE,5.0,4.0,141.712,2024,1
RUS,Mercedes,INTERMEDIATE,6.0,4.0,139.485,2024,1
RUS,Mercedes,INTERMEDIATE,7.0,4.0,134.684,2024,1
RUS,Mercedes,INTERMEDIATE,8.0,4.0,97.824,2024,1
RUS,Mercedes,INTERMEDIATE,9.0,4.0,94.873,2024,1
RUS,Mercedes,INTERMEDIATE,10.0,4.0,93.587,2024,1
RUS,Mercedes,INTERMEDIATE,11.0,4.0,93.347,2024,1
RUS,Mercedes,INTERMEDIATE,12.0,4.0,92.803,2024,1
RUS,Mercedes,INTERMEDIATE,13.0,4.0,92.364,2024,1
RUS,Mercedes,INTERMEDIATE,14.0,4.0,91.856,2024,1
RUS,Mercedes,INTERMEDIATE,15.0,4.0,91.885,2024,1
RUS,Mercedes,INTERMEDIATE,16.0,4.0,91.739,2024,1
RUS,Mercedes,INTERMEDIATE,17.0,4.0,91.597,2024,1
RUS,Mercedes,INTERMEDIATE,18.0,4.0,91.74,2024,1
RUS,Mercedes,INTERMEDIATE,19.0,4.0,92.189,2024,1
RUS,Mercedes,INTERMEDIATE,20.0,4.0,91.315,2024,1
RUS,Mercedes,INTERMEDIATE,21.0,4.0,91.127,2024,1
RUS,Mercedes,INTERMEDIATE,22.0,4.0,91.029,2024,1
RUS,Mercedes,INTERMEDIATE,23.0,4.0,90.975,2024,1
RUS,Mercedes,INTERMEDIATE,24.0,4.0,90.673,2024,1
RUS,Mercedes,INTERMEDIATE,25.0,4.0,90.488,2024,1
RUS,Mercedes,INTERMEDIATE,26.0,4.0,90.111,2024,1
RUS,Mercedes,INTERMEDIATE,27.0,4.0,89.863,2024,1
RUS,Mercedes,INTERMEDIATE,28.0,4.0,89.696,2024,1
RUS,Mercedes,INTERMEDIATE,29.0,4.0,89.488,2024,1
RUS,Mercedes,INTERMEDIATE,30.0,4.0,89.789,2024,1
RUS,Mercedes,INTERMEDIATE,31.0,4.0,89.041,2024,1
RUS,Mercedes,INTERMEDIATE,32.0,4.0,89.361,2024,1
RUS,Mercedes,INTERMEDIATE,33.0,4.0,90.553,2024,1
RUS,Mercedes,INTERMEDIATE,34.0,4.0,135.518,2024,1
RUS,Mercedes,HARD,1.0,4.0,125.981,2024,1
RUS,Mercedes,HARD,2.0,4.0,104.906,2024,1
RUS,Mercedes,HARD,4.0,4.0,138.272,2024,1
RUS,Mercedes,HARD,5.0,4.0,132.784,2024,1
RUS,Mercedes,HARD,6.0,4.0,131.368,2024,1
RUS,Mercedes,HARD,7.0,4.0,131.214,2024,1
RUS,Mercedes,HARD,8.0,4.0,86.239,2024,1
RUS,Mercedes,HARD,9.0,4.0,85.065,2024,1
RUS,Mercedes,HARD,10.0,8.0,106.238,2024,1
RUS,Mercedes,INTERMEDIATE,1.0,8.0,96.33,2024,1
RUS,Mercedes,INTERMEDIATE,2.0,6.0,91.87,2024,1
RUS,Mercedes,INTERMEDIATE,3.0,3.0,122.439,2024,1
RUS,Mercedes,INTERMEDIATE,4.0,3.0,123.129,2024,1
RUS,Mercedes,INTERMEDIATE,5.0,3.0,144.163,2024,1
RUS,Mercedes,INTERMEDIATE,6.0,3.0,142.305,2024,1
RUS,Mercedes,INTERMEDIATE,7.0,3.0,133.149,2024,1
RUS,Mercedes,INTERMEDIATE,8.0,3.0,94.334,2024,1
RUS,Mercedes,INTERMEDIATE,9.0,3.0,91.177,2024,1
RUS,Mercedes,INTERMEDIATE,10.0,3.0,90.41,2024,1
RUS,Mercedes,INTERMEDIATE,11.0,3.0,90.076,2024,1
RUS,Mercedes,INTERMEDIATE,12.0,3.0,89.454,2024,1
RUS,Mercedes,INTERMEDIATE,13.0,3.0,89.117,2024,1
PIA,McLaren,INTERMEDIATE,1.0,6.0,120.807,2024,1
PIA,McLaren,INTERMEDIATE,5.0,3.0,143.155,2024,1
PIA,McLaren,INTERMEDIATE,6.0,3.0,139.873,2024,1
PIA,McLaren,INTERMEDIATE,7.0,3.0,135.569,2024,1
PIA,McLaren,INTERMEDIATE,8.0,3.0,97.251,2024,1
PIA,McLaren,INTERMEDIATE,9.0,3.0,94.578,2024,1
PIA,McLaren,INTERMEDIATE,10.0,3.0,92.672,2024,1
PIA,McLaren,INTERMEDIATE,11.0,3.0,91.959,2024,1
PIA,McLaren,INTERMEDIATE,12.0,3.0,91.29,2024,1
